char_count,word_count,avg_word_len,num_digits,has_currency,has_unsubscribe,ratio_stopwords,punctuation_ratio,entropy_text,has_reply_marker,has_signature_block,has_shortcode,label,source
26.0,5.0,4.4,0.0,0.0,0.0,0.4,0.03846154,3.788755,0.0,0.0,0.0,0,sms
49.0,10.0,3.8,0.0,0.0,0.0,0.4,0.12244898,4.08044,0.0,0.0,0.0,0,sms
38.0,9.0,3.3333333,0.0,0.0,0.0,0.44444445,0.02631579,3.8565648,0.0,0.0,0.0,0,sms
36.0,8.0,3.625,0.0,0.0,0.0,0.375,0.055555556,3.9783335,0.0,0.0,0.0,0,sms
18.0,3.0,5.3333335,0.0,0.0,0.0,0.33333334,0.11111111,3.0778196,0.0,0.0,0.0,0,sms
48.0,8.0,5.0,0.0,0.0,0.0,0.375,0.14583333,4.1373262,0.0,0.0,0.0,0,sms
68.0,15.0,3.6,0.0,0.0,0.0,0.46666667,0.029411765,3.877883,0.0,0.0,0.0,0,sms
73.0,11.0,5.7272725,0.0,0.0,0.0,0.36363637,0.04109589,4.091817,0.0,0.0,0.0,0,sms
49.0,11.0,3.5454545,0.0,0.0,0.0,0.54545456,0.020408163,3.843381,0.0,0.0,0.0,0,sms
13.0,2.0,6.0,0.0,0.0,0.0,0.5,0.30769232,2.7924812,0.0,0.0,0.0,0,sms
63.0,14.0,3.5714285,0.0,0.0,0.0,0.35714287,0.031746034,3.9811475,0.0,0.0,0.0,0,sms
133.0,27.0,3.9629629,0.0,0.0,0.0,0.6296296,0.02255639,4.299552,0.0,0.0,0.0,0,sms
155.0,30.0,4.2,18.0,1.0,0.0,0.3,0.045161292,5.124107,0.0,0.0,1.0,1,sms
13.0,3.0,3.6666667,0.0,0.0,0.0,0.0,0.46153846,2.049452,0.0,0.0,0.0,0,sms
49.0,8.0,5.25,12.0,0.0,0.0,0.25,0.020408163,4.2587547,0.0,0.0,0.0,1,sms
74.0,15.0,4.0,0.0,0.0,0.0,0.6,0.027027028,3.7322628,0.0,0.0,0.0,0,sms
48.0,11.0,3.4545455,0.0,0.0,0.0,0.36363637,0.041666668,3.9983501,0.0,0.0,0.0,0,sms
138.0,31.0,3.483871,1.0,0.0,0.0,0.4516129,0.036231883,4.435224,0.0,0.0,0.0,0,sms
164.0,22.0,6.2272725,0.0,0.0,0.0,0.36363637,0.15243903,4.6065083,0.0,0.0,0.0,0,sms
40.0,6.0,5.8333335,0.0,0.0,0.0,0.16666667,0.075,4.011585,0.0,0.0,0.0,0,sms
20.0,5.0,3.2,0.0,0.0,0.0,0.6,0.0,3.5778196,0.0,0.0,0.0,0,sms
61.0,12.0,4.0833335,1.0,0.0,0.0,0.16666667,0.032786883,3.9463708,0.0,0.0,0.0,0,sms
61.0,10.0,5.2,0.0,0.0,0.0,0.4,0.04918033,4.173823,0.0,0.0,0.0,0,sms
147.0,26.0,4.6923075,19.0,1.0,0.0,0.23076923,0.040816326,5.113127,0.0,0.0,1.0,1,sms
130.0,25.0,4.24,0.0,0.0,0.0,0.4,0.023076924,4.2105412,0.0,0.0,0.0,0,sms
148.0,29.0,4.137931,10.0,0.0,0.0,0.41379312,0.054054055,4.911416,0.0,0.0,1.0,1,sms
37.0,9.0,3.2222223,0.0,0.0,0.0,0.6666667,0.08108108,3.857307,0.0,0.0,0.0,0,sms
31.0,6.0,4.3333335,0.0,0.0,0.0,0.5,0.0,3.5804622,0.0,0.0,0.0,0,sms
27.0,7.0,3.0,0.0,0.0,0.0,0.42857143,0.037037037,3.4992275,0.0,0.0,0.0,0,sms
41.0,8.0,4.25,1.0,0.0,0.0,0.5,0.048780486,3.903208,0.0,0.0,0.0,0,sms
49.0,12.0,3.1666667,0.0,0.0,0.0,0.5,0.0,3.8526762,0.0,0.0,0.0,0,sms
52.0,11.0,3.8181818,0.0,0.0,0.0,0.27272728,0.03846154,3.71067,0.0,0.0,0.0,0,sms
124.0,25.0,4.0,0.0,0.0,0.0,0.44,0.048387095,4.288493,0.0,0.0,0.0,0,sms
63.0,13.0,3.9230769,0.0,0.0,0.0,0.53846157,0.04761905,4.091147,0.0,0.0,0.0,0,sms
85.0,15.0,4.733333,0.0,0.0,0.0,0.33333334,0.05882353,4.3189383,0.0,0.0,0.0,0,sms
50.0,8.0,5.375,12.0,0.0,0.0,0.25,0.04,4.235119,0.0,0.0,0.0,1,sms
70.0,15.0,3.7333333,0.0,0.0,0.0,0.53333336,0.014285714,3.920072,0.0,0.0,0.0,0,sms
55.0,8.0,6.0,0.0,0.0,0.0,0.375,0.14545454,4.3294487,0.0,0.0,0.0,0,sms
119.0,25.0,3.8,1.0,0.0,0.0,0.48,0.042016808,4.3635707,0.0,0.0,0.0,0,sms
143.0,31.0,3.6451614,14.0,0.0,0.0,0.16129032,0.04895105,4.9088845,0.0,0.0,1.0,1,sms
22.0,4.0,4.75,0.0,0.0,0.0,0.5,0.045454547,3.5766177,0.0,0.0,0.0,0,sms
43.0,9.0,3.8888888,0.0,0.0,0.0,0.44444445,0.046511628,3.900153,0.0,0.0,0.0,0,sms
46.0,8.0,4.75,0.0,0.0,0.0,0.25,0.0,3.968212,0.0,0.0,0.0,0,sms
146.0,27.0,4.4444447,20.0,1.0,0.0,0.33333334,0.020547945,4.6257925,0.0,0.0,1.0,1,sms
75.0,14.0,4.428571,1.0,0.0,0.0,0.42857143,0.04,4.106691,0.0,0.0,0.0,0,sms
159.0,23.0,5.9565215,15.0,0.0,0.0,0.39130434,0.018867925,5.0829697,0.0,0.0,0.0,1,sms
43.0,8.0,4.5,0.0,0.0,0.0,0.25,0.069767445,4.228972,0.0,0.0,0.0,0,sms
123.0,21.0,4.904762,21.0,1.0,0.0,0.23809524,0.040650405,4.9592547,0.0,0.0,1.0,1,sms
31.0,7.0,3.5714285,0.0,0.0,0.0,0.14285715,0.09677419,3.6234653,0.0,0.0,0.0,0,sms
76.0,15.0,4.0666666,0.0,0.0,0.0,0.4,0.09210526,4.102491,0.0,0.0,0.0,0,sms
51.0,13.0,3.0,0.0,0.0,0.0,0.3846154,0.078431375,4.272331,0.0,0.0,0.0,0,sms
27.0,5.0,4.6,1.0,0.0,0.0,0.0,0.074074075,3.7622674,0.0,0.0,0.0,0,sms
34.0,7.0,4.0,0.0,0.0,0.0,0.2857143,0.0882353,3.9232519,0.0,0.0,0.0,0,sms
129.0,21.0,5.1904764,3.0,0.0,0.0,0.14285715,0.093023255,4.735864,0.0,0.0,0.0,0,sms
136.0,26.0,4.269231,9.0,0.0,0.0,0.15384616,0.0882353,4.737583,0.0,0.0,0.0,0,sms
24.0,5.0,4.0,0.0,0.0,0.0,0.6,0.041666668,3.7841837,0.0,0.0,0.0,0,sms
33.0,9.0,2.7777777,0.0,0.0,0.0,0.33333334,0.030303031,3.6194706,0.0,0.0,0.0,0,sms
63.0,11.0,4.818182,0.0,0.0,0.0,0.36363637,0.031746034,4.0318766,0.0,0.0,0.0,0,sms
96.0,19.0,4.105263,0.0,0.0,0.0,0.57894737,0.03125,4.083294,0.0,0.0,0.0,0,sms
53.0,14.0,2.7857144,1.0,0.0,0.0,0.21428572,0.056603774,4.509385,0.0,0.0,0.0,0,sms
59.0,12.0,4.0,0.0,0.0,0.0,0.5,0.06779661,4.154316,0.0,0.0,0.0,0,sms
52.0,10.0,4.3,0.0,0.0,0.0,0.4,0.0,3.6988072,0.0,0.0,0.0,0,sms
45.0,10.0,3.6,0.0,0.0,0.0,0.4,0.11111111,4.0650797,0.0,0.0,0.0,0,sms
34.0,7.0,4.0,1.0,0.0,0.0,0.2857143,0.11764706,3.892725,0.0,0.0,0.0,0,sms
53.0,10.0,4.4,0.0,0.0,0.0,0.4,0.0,3.8436685,0.0,0.0,0.0,0,sms
111.0,21.0,4.2380953,2.0,0.0,0.0,0.3809524,0.054054055,4.5049787,0.0,0.0,0.0,0,sms
60.0,13.0,3.6923077,0.0,0.0,0.0,0.3846154,0.05,4.2665415,0.0,0.0,0.0,0,sms
152.0,27.0,4.6666665,4.0,0.0,0.0,0.11111111,0.04605263,4.368382,0.0,0.0,0.0,0,sms
55.0,11.0,4.090909,0.0,0.0,0.0,0.45454547,0.09090909,4.34131,0.0,0.0,0.0,0,sms
84.0,15.0,4.6666665,0.0,0.0,0.0,0.2,0.023809524,4.369647,0.0,0.0,0.0,0,sms
81.0,13.0,5.3076925,11.0,0.0,0.0,0.46153846,0.0,4.4703674,0.0,0.0,0.0,1,sms
87.0,20.0,3.4,0.0,0.0,0.0,0.45,0.0,3.9719582,0.0,0.0,0.0,0,sms
84.0,17.0,3.9411764,0.0,0.0,0.0,0.3529412,0.071428575,4.080245,0.0,0.0,0.0,0,sms
26.0,5.0,4.4,0.0,0.0,0.0,0.6,0.03846154,3.6635327,0.0,0.0,0.0,0,sms
58.0,12.0,3.9166667,0.0,0.0,0.0,0.25,0.03448276,4.100024,0.0,0.0,0.0,0,sms
46.0,9.0,4.2222223,0.0,0.0,0.0,0.44444445,0.13043478,4.0605745,0.0,0.0,0.0,0,sms
43.0,10.0,3.4,0.0,0.0,0.0,0.6,0.046511628,4.219528,0.0,0.0,0.0,0,sms
24.0,5.0,4.0,0.0,0.0,0.0,0.2,0.083333336,3.6841838,0.0,0.0,0.0,0,sms
97.0,18.0,4.4444447,0.0,0.0,0.0,0.2777778,0.010309278,4.268254,0.0,0.0,0.0,0,sms
70.0,14.0,4.071429,0.0,0.0,0.0,0.42857143,0.071428575,4.3567677,0.0,0.0,0.0,0,sms
179.0,35.0,4.142857,0.0,0.0,0.0,0.4857143,0.044692736,4.52256,0.0,0.0,0.0,0,sms
120.0,20.0,5.05,27.0,0.0,0.0,0.2,0.058333334,4.9737644,0.0,0.0,0.0,1,sms
54.0,11.0,4.0,0.0,0.0,0.0,0.45454547,0.09259259,4.0732107,0.0,0.0,0.0,0,sms
26.0,7.0,2.857143,0.0,0.0,0.0,0.5714286,0.0,3.5841837,0.0,0.0,0.0,0,sms
156.0,19.0,7.263158,1.0,0.0,0.0,0.21052632,0.025641026,4.4158645,0.0,0.0,0.0,0,sms
47.0,9.0,4.3333335,0.0,0.0,0.0,0.33333334,0.021276595,3.955292,0.0,0.0,0.0,0,sms
48.0,8.0,5.125,0.0,0.0,0.0,0.25,0.041666668,3.915615,0.0,0.0,0.0,0,sms
147.0,27.0,4.4814816,20.0,1.0,0.0,0.2962963,0.013605442,5.1549044,0.0,0.0,0.0,1,sms
40.0,8.0,4.125,0.0,0.0,0.0,0.25,0.075,3.4694192,0.0,0.0,0.0,0,sms
81.0,19.0,3.3157895,0.0,0.0,0.0,0.36842105,0.037037037,4.251832,0.0,0.0,0.0,0,sms
116.0,26.0,3.5,0.0,0.0,0.0,0.5,0.0,4.03155,0.0,0.0,0.0,0,sms
5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.6,1.3709506,0.0,0.0,0.0,0,sms
66.0,12.0,4.5833335,5.0,0.0,0.0,0.33333334,0.07575758,4.307986,0.0,0.0,1.0,1,sms
81.0,18.0,3.5555556,0.0,0.0,0.0,0.5,0.049382716,4.0642805,0.0,0.0,0.0,0,sms
20.0,6.0,2.5,1.0,0.0,0.0,0.16666667,0.05,3.4565647,0.0,0.0,0.0,0,sms
13.0,3.0,3.6666667,0.0,0.0,0.0,0.6666667,0.23076923,2.845351,0.0,0.0,0.0,0,sms
37.0,8.0,3.75,0.0,0.0,0.0,0.25,0.0,3.6729057,0.0,0.0,0.0,0,sms
66.0,17.0,2.9411764,3.0,0.0,0.0,0.47058824,0.09090909,4.16637,0.0,0.0,0.0,0,sms
69.0,15.0,3.6666667,2.0,0.0,0.0,0.13333334,0.057971016,4.3654633,0.0,0.0,0.0,0,sms
55.0,13.0,3.3076923,0.0,0.0,0.0,0.3846154,0.018181818,3.7135034,0.0,0.0,0.0,0,sms
45.0,9.0,4.111111,0.0,0.0,0.0,0.6666667,0.044444446,4.111367,0.0,0.0,0.0,0,sms
160.0,32.0,4.03125,0.0,0.0,0.0,0.25,0.1,4.7739305,0.0,0.0,0.0,0,sms
25.0,5.0,4.2,0.0,0.0,0.0,0.2,0.08,3.6537566,0.0,0.0,0.0,0,sms
28.0,6.0,3.8333333,0.0,0.0,0.0,0.5,0.10714286,3.8279097,0.0,0.0,0.0,0,sms
40.0,7.0,4.857143,0.0,0.0,0.0,0.5714286,0.025,3.830726,0.0,0.0,0.0,0,sms
156.0,31.0,4.064516,0.0,0.0,0.0,0.3548387,0.01923077,4.322523,0.0,0.0,0.0,0,sms
138.0,33.0,3.2121212,0.0,0.0,0.0,0.54545456,0.028985508,4.1978135,0.0,0.0,0.0,0,sms
24.0,6.0,3.1666667,0.0,0.0,0.0,0.16666667,0.041666668,3.4713545,0.0,0.0,0.0,0,sms
70.0,12.0,4.9166665,8.0,1.0,0.0,0.16666667,0.14285715,4.5004587,0.0,0.0,0.0,0,sms
62.0,14.0,3.4285715,2.0,0.0,0.0,0.071428575,0.09677419,4.061641,0.0,0.0,0.0,0,sms
86.0,17.0,4.117647,0.0,0.0,0.0,0.47058824,0.034883723,4.1758213,0.0,0.0,0.0,0,sms
174.0,35.0,4.0,0.0,0.0,0.0,0.45714286,0.01724138,4.272444,0.0,0.0,0.0,0,sms
48.0,8.0,5.125,0.0,0.0,0.0,0.125,0.125,3.9763522,0.0,0.0,0.0,0,sms
48.0,10.0,3.9,0.0,0.0,0.0,0.2,0.041666668,4.02593,0.0,0.0,0.0,0,sms
25.0,6.0,3.3333333,0.0,0.0,0.0,0.33333334,0.04,3.208695,0.0,0.0,0.0,0,sms
54.0,10.0,4.5,0.0,0.0,0.0,0.5,0.037037037,4.30554,0.0,0.0,0.0,0,sms
38.0,10.0,2.9,1.0,0.0,0.0,0.5,0.078947365,4.1852303,0.0,0.0,0.0,0,sms
46.0,10.0,3.7,0.0,0.0,0.0,0.5,0.0,4.114066,0.0,0.0,0.0,0,sms
64.0,12.0,4.4166665,0.0,0.0,0.0,0.33333334,0.046875,4.024076,0.0,0.0,0.0,0,sms
133.0,23.0,4.826087,0.0,0.0,0.0,0.39130434,0.007518797,4.2776995,0.0,0.0,0.0,0,sms
36.0,8.0,3.625,0.0,0.0,0.0,0.25,0.083333336,3.8404026,0.0,0.0,0.0,0,sms
132.0,31.0,3.2903225,3.0,0.0,0.0,0.22580644,0.022727273,4.504569,0.0,0.0,0.0,0,sms
51.0,11.0,3.7272727,0.0,0.0,0.0,0.27272728,0.019607844,4.092325,0.0,0.0,0.0,0,sms
48.0,8.0,5.125,0.0,0.0,0.0,0.375,0.0625,4.13465,0.0,0.0,0.0,0,sms
62.0,10.0,5.3,0.0,0.0,0.0,0.4,0.032258064,4.1192718,0.0,0.0,0.0,0,sms
163.0,23.0,6.0869565,15.0,0.0,0.0,0.26086956,0.055214725,4.826572,0.0,0.0,0.0,1,sms
155.0,28.0,4.571429,6.0,0.0,0.0,0.10714286,0.045161292,4.406717,0.0,0.0,0.0,1,sms
48.0,11.0,3.4545455,0.0,0.0,0.0,0.27272728,0.083333336,4.260828,0.0,0.0,0.0,0,sms
39.0,9.0,3.4444444,0.0,0.0,0.0,0.33333334,0.102564104,4.2201676,0.0,0.0,0.0,0,sms
103.0,23.0,3.5217392,0.0,0.0,0.0,0.4347826,0.058252428,4.160916,0.0,0.0,0.0,0,sms
83.0,20.0,3.2,0.0,0.0,0.0,0.4,0.036144577,4.255238,0.0,0.0,0.0,0,sms
84.0,19.0,3.4736843,1.0,0.0,0.0,0.31578946,0.035714287,4.282216,0.0,0.0,0.0,0,sms
39.0,8.0,4.0,0.0,0.0,0.0,0.5,0.025641026,4.093139,0.0,0.0,0.0,0,sms
122.0,25.0,3.92,1.0,0.0,0.0,0.28,0.040983606,4.310014,0.0,0.0,0.0,0,sms
154.0,30.0,4.1666665,2.0,0.0,0.0,0.16666667,0.071428575,4.5979757,0.0,0.0,0.0,0,sms
36.0,7.0,4.285714,0.0,0.0,0.0,0.2857143,0.027777778,3.9144094,0.0,0.0,0.0,0,sms
140.0,26.0,4.423077,2.0,0.0,0.0,0.30769232,0.035714287,4.639205,0.0,0.0,0.0,1,sms
5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.6,1.3709506,0.0,0.0,0.0,0,sms
30.0,6.0,4.1666665,0.0,0.0,0.0,0.5,0.033333335,3.6390796,0.0,0.0,0.0,0,sms
57.0,11.0,4.2727275,0.0,0.0,0.0,0.45454547,0.05263158,4.102699,0.0,0.0,0.0,0,sms
54.0,10.0,4.5,0.0,0.0,0.0,0.4,0.09259259,4.172207,0.0,0.0,0.0,0,sms
34.0,7.0,4.0,0.0,0.0,0.0,0.2857143,0.14705883,3.6105773,0.0,0.0,0.0,0,sms
85.0,19.0,3.5263157,4.0,0.0,0.0,0.36842105,0.047058824,4.469168,0.0,0.0,0.0,0,sms
139.0,29.0,3.8275862,1.0,0.0,0.0,0.4827586,0.035971224,4.4490967,0.0,0.0,0.0,0,sms
35.0,7.0,4.142857,0.0,0.0,0.0,0.2857143,0.028571429,4.07333,0.0,0.0,0.0,0,sms
31.0,6.0,4.3333335,0.0,0.0,0.0,0.5,0.06451613,3.9500637,0.0,0.0,0.0,0,sms
126.0,26.0,3.8846154,11.0,1.0,0.0,0.23076923,0.06349207,4.964887,0.0,0.0,1.0,1,sms
48.0,11.0,3.4545455,1.0,0.0,0.0,0.45454547,0.041666668,4.08044,0.0,0.0,0.0,0,sms
94.0,21.0,3.5238094,0.0,0.0,0.0,0.5714286,0.010638298,3.9090614,0.0,0.0,0.0,0,sms
27.0,6.0,3.6666667,0.0,0.0,0.0,0.33333334,0.074074075,4.095795,0.0,0.0,0.0,0,sms
28.0,6.0,3.8333333,0.0,0.0,0.0,0.16666667,0.0,3.8492239,0.0,0.0,0.0,0,sms
41.0,8.0,4.25,0.0,0.0,0.0,0.125,0.19512194,3.6781645,0.0,0.0,0.0,0,sms
42.0,8.0,4.375,0.0,0.0,0.0,0.125,0.23809524,3.7427309,0.0,0.0,0.0,0,sms
150.0,35.0,3.3142858,0.0,0.0,0.0,0.37142858,0.04,4.4483857,0.0,0.0,0.0,0,sms
162.0,29.0,4.62069,0.0,0.0,0.0,0.41379312,0.055555556,4.5282736,0.0,0.0,0.0,0,sms
82.0,18.0,3.6111112,1.0,0.0,0.0,0.44444445,0.024390243,3.9763763,0.0,0.0,0.0,0,sms
45.0,10.0,3.6,0.0,0.0,0.0,0.4,0.08888889,4.0623055,0.0,0.0,0.0,0,sms
56.0,11.0,4.181818,0.0,0.0,0.0,0.27272728,0.05357143,4.0480337,0.0,0.0,0.0,0,sms
41.0,6.0,6.0,0.0,0.0,0.0,0.16666667,0.09756097,4.159799,0.0,0.0,0.0,0,sms
23.0,5.0,3.8,0.0,0.0,0.0,0.0,0.04347826,3.5766177,0.0,0.0,0.0,0,sms
112.0,22.0,4.1363635,1.0,0.0,0.0,0.5,0.017857144,4.3229995,0.0,0.0,0.0,0,sms
38.0,7.0,4.571429,0.0,0.0,0.0,0.42857143,0.02631579,4.1167293,0.0,0.0,0.0,0,sms
160.0,33.0,3.878788,0.0,0.0,0.0,0.3030303,0.05,4.4668245,0.0,0.0,0.0,0,sms
32.0,4.0,7.25,0.0,0.0,0.0,0.5,0.0,3.64208,0.0,0.0,0.0,0,sms
47.0,9.0,4.3333335,0.0,0.0,0.0,0.22222222,0.0,3.8678584,0.0,0.0,0.0,0,sms
82.0,18.0,3.6111112,0.0,0.0,0.0,0.5,0.024390243,4.08495,0.0,0.0,0.0,0,sms
25.0,5.0,4.2,0.0,0.0,0.0,0.4,0.04,3.1961548,0.0,0.0,0.0,0,sms
51.0,9.0,4.7777777,0.0,0.0,0.0,0.22222222,0.05882353,4.3213863,0.0,0.0,0.0,0,sms
155.0,26.0,5.0,21.0,1.0,0.0,0.1923077,0.045161292,5.3086762,0.0,0.0,1.0,1,sms
22.0,4.0,4.5,0.0,0.0,0.0,0.0,0.13636364,3.5724313,0.0,0.0,0.0,0,sms
30.0,6.0,4.1666665,0.0,0.0,0.0,0.16666667,0.033333335,3.8332696,0.0,0.0,0.0,0,sms
121.0,25.0,3.88,1.0,0.0,0.0,0.16,0.049586777,4.63709,0.0,0.0,0.0,0,sms
53.0,9.0,5.0,0.0,0.0,0.0,0.0,0.056603774,3.8661084,0.0,0.0,0.0,0,sms
84.0,20.0,3.25,1.0,0.0,0.0,0.5,0.071428575,4.2115602,0.0,0.0,0.0,0,sms
24.0,5.0,4.0,0.0,0.0,0.0,0.6,0.0,3.821928,0.0,0.0,0.0,0,sms
81.0,16.0,4.125,0.0,0.0,0.0,0.4375,0.0,3.8560798,0.0,0.0,0.0,0,sms
152.0,32.0,3.78125,0.0,0.0,0.0,0.375,0.02631579,4.3630986,0.0,0.0,0.0,0,sms
131.0,26.0,4.076923,1.0,0.0,0.0,0.3846154,0.022900764,4.3183603,0.0,0.0,0.0,0,sms
327.0,63.0,4.15873,1.0,0.0,0.0,0.34920636,0.08562691,4.6131306,0.0,0.0,0.0,0,sms
49.0,10.0,4.0,0.0,0.0,0.0,0.4,0.0,3.587326,0.0,0.0,0.0,0,sms
65.0,13.0,4.076923,1.0,0.0,0.0,0.07692308,0.046153847,4.079164,0.0,0.0,0.0,0,sms
29.0,6.0,4.0,0.0,0.0,0.0,0.5,0.03448276,3.6368423,0.0,0.0,0.0,0,sms
207.0,42.0,3.952381,0.0,0.0,0.0,0.45238096,0.028985508,4.33409,0.0,0.0,0.0,0,sms
114.0,24.0,3.7916667,0.0,0.0,0.0,0.45833334,0.05263158,4.3230996,0.0,0.0,0.0,0,sms
101.0,19.0,4.368421,23.0,0.0,0.0,0.10526316,0.02970297,5.2484155,0.0,0.0,1.0,1,sms
49.0,11.0,3.5454545,2.0,0.0,0.0,0.27272728,0.020408163,4.182337,0.0,0.0,0.0,0,sms
108.0,20.0,4.45,0.0,0.0,0.0,0.3,0.046296295,4.2383356,0.0,0.0,0.0,0,sms
36.0,6.0,5.1666665,0.0,0.0,0.0,0.33333334,0.1388889,4.1471143,0.0,0.0,0.0,0,sms
32.0,6.0,4.5,0.0,0.0,0.0,0.33333334,0.03125,3.9400728,0.0,0.0,0.0,0,sms
50.0,10.0,4.1,0.0,0.0,0.0,0.3,0.04,4.0251327,0.0,0.0,0.0,0,sms
80.0,19.0,3.2631578,0.0,0.0,0.0,0.42105263,0.0125,4.136402,0.0,0.0,0.0,0,sms
141.0,24.0,4.875,5.0,0.0,0.0,0.20833333,0.12765957,4.675073,0.0,0.0,0.0,0,sms
151.0,27.0,4.6296296,25.0,0.0,0.0,0.18518518,0.07284768,4.9702764,0.0,0.0,0.0,1,sms
154.0,22.0,6.0454545,31.0,1.0,0.0,0.18181819,0.071428575,5.3945003,0.0,0.0,1.0,1,sms
23.0,4.0,5.0,0.0,0.0,0.0,0.25,0.04347826,3.3464394,0.0,0.0,0.0,0,sms
40.0,8.0,4.125,0.0,0.0,0.0,0.25,0.0,3.6542637,0.0,0.0,0.0,0,sms
159.0,24.0,5.6666665,17.0,0.0,0.0,0.20833333,0.03773585,4.8241963,0.0,0.0,0.0,1,sms
25.0,5.0,4.2,0.0,0.0,0.0,0.0,0.12,3.8208888,0.0,0.0,0.0,0,sms
143.0,31.0,3.6451614,14.0,0.0,0.0,0.16129032,0.04895105,4.9088845,0.0,0.0,1.0,1,sms
22.0,7.0,2.2857144,0.0,0.0,0.0,0.2857143,0.0,3.0,0.0,0.0,0.0,0,sms
155.0,29.0,4.37931,0.0,0.0,0.0,0.4827586,0.08387097,4.387862,0.0,0.0,0.0,0,sms
72.0,18.0,3.0555556,0.0,0.0,0.0,0.44444445,0.0,4.063114,0.0,0.0,0.0,0,sms
203.0,32.0,5.375,0.0,0.0,0.0,0.34375,0.044334974,4.1069207,0.0,0.0,0.0,0,sms
278.0,63.0,3.4285715,1.0,0.0,0.0,0.31746033,0.118705034,4.8467207,0.0,0.0,0.0,0,sms
115.0,23.0,4.0434785,0.0,0.0,0.0,0.4347826,0.04347826,4.333507,0.0,0.0,0.0,0,sms
27.0,7.0,3.0,1.0,0.0,0.0,0.14285715,0.037037037,3.4992275,0.0,0.0,0.0,0,sms
139.0,29.0,3.8275862,1.0,0.0,0.0,0.37931034,0.02877698,4.375473,0.0,0.0,0.0,0,sms
46.0,10.0,3.7,0.0,0.0,0.0,0.3,0.04347826,4.229327,0.0,0.0,0.0,0,sms
115.0,24.0,3.8333333,1.0,0.0,0.0,0.16666667,0.07826087,4.2599053,0.0,0.0,0.0,0,sms
155.0,36.0,3.3333333,0.0,0.0,0.0,0.4722222,0.038709678,4.2368546,0.0,0.0,0.0,0,sms
35.0,6.0,5.0,0.0,0.0,0.0,0.16666667,0.028571429,3.815061,0.0,0.0,0.0,0,sms
82.0,17.0,3.8823528,1.0,0.0,0.0,0.1764706,0.13414635,4.1348596,0.0,0.0,0.0,0,sms
7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.2857143,2.251629,0.0,0.0,0.0,0,sms
36.0,7.0,4.285714,1.0,0.0,0.0,0.14285715,0.027777778,3.7068906,0.0,0.0,0.0,0,sms
73.0,14.0,4.285714,0.0,0.0,0.0,0.5714286,0.02739726,4.1730237,0.0,0.0,0.0,0,sms
24.0,5.0,4.0,0.0,0.0,0.0,0.4,0.041666668,3.5464394,0.0,0.0,0.0,0,sms
49.0,12.0,3.1666667,2.0,0.0,0.0,0.25,0.12244898,3.9182084,0.0,0.0,0.0,0,sms
48.0,10.0,3.9,0.0,0.0,0.0,0.6,0.020833334,4.077212,0.0,0.0,0.0,0,sms
155.0,27.0,4.703704,0.0,0.0,0.0,0.44444445,0.06451613,4.635221,0.0,0.0,0.0,0,sms
93.0,18.0,4.2222223,0.0,0.0,0.0,0.5,0.010752688,4.2008104,0.0,0.0,0.0,0,sms
99.0,18.0,4.5555553,0.0,0.0,0.0,0.055555556,0.16161616,4.2321024,0.0,0.0,0.0,0,sms
155.0,27.0,4.703704,0.0,0.0,0.0,0.44444445,0.06451613,4.635221,0.0,0.0,0.0,0,sms
48.0,8.0,5.125,0.0,0.0,0.0,0.375,0.041666668,4.2690353,0.0,0.0,0.0,0,sms
42.0,7.0,5.142857,0.0,0.0,0.0,0.2857143,0.023809524,3.8746698,0.0,0.0,0.0,0,sms
24.0,3.0,7.3333335,0.0,0.0,0.0,0.0,0.20833333,3.788755,0.0,0.0,0.0,0,sms
163.0,26.0,5.3076925,2.0,0.0,0.0,0.3846154,0.049079753,4.3124847,0.0,0.0,0.0,1,sms
30.0,7.0,3.4285715,0.0,0.0,0.0,0.85714287,0.0,3.3758147,0.0,0.0,0.0,0,sms
44.0,8.0,4.625,0.0,0.0,0.0,0.375,0.045454547,4.121219,0.0,0.0,0.0,0,sms
24.0,5.0,4.0,0.0,0.0,0.0,0.8,0.0,3.3841836,0.0,0.0,0.0,0,sms
34.0,6.0,4.8333335,0.0,0.0,0.0,0.33333334,0.029411765,3.7974677,0.0,0.0,0.0,0,sms
144.0,25.0,4.8,0.0,0.0,0.0,0.4,0.034722224,3.941574,0.0,0.0,0.0,0,sms
179.0,34.0,4.2941175,0.0,0.0,0.0,0.20588236,0.061452515,4.4908996,0.0,0.0,0.0,0,sms
143.0,22.0,5.5454545,16.0,0.0,0.0,0.3181818,0.055944055,5.205757,0.0,0.0,1.0,1,sms
52.0,11.0,3.8181818,0.0,0.0,0.0,0.45454547,0.01923077,3.9214976,0.0,0.0,0.0,0,sms
82.0,17.0,3.8823528,0.0,0.0,0.0,0.5294118,0.0,4.195074,0.0,0.0,0.0,0,sms
39.0,7.0,4.714286,0.0,0.0,0.0,0.14285715,0.102564104,3.7865222,0.0,0.0,0.0,0,sms
80.0,18.0,3.5,0.0,0.0,0.0,0.3888889,0.1125,4.1795278,0.0,0.0,0.0,0,sms
35.0,9.0,3.0,0.0,0.0,0.0,0.44444445,0.057142857,3.7639658,0.0,0.0,0.0,0,sms
