char_count,word_count,avg_word_len,num_digits,has_currency,has_unsubscribe,ratio_stopwords,punctuation_ratio,entropy_text,has_reply_marker,has_signature_block,has_shortcode,label,source
2331.0,538.0,3.3345726,83.0,0.0,0.0,0.17843866,0.075075075,4.6726184,0.0,0.0,1.0,0,enron
1179.0,253.0,3.6640315,15.0,0.0,0.0,0.36363637,0.03562341,4.4779716,0.0,0.0,1.0,0,enron
693.0,149.0,3.6577182,33.0,0.0,0.0,0.3489933,0.027417028,4.5980515,0.0,0.0,1.0,0,enron
747.0,144.0,4.1944447,0.0,0.0,0.0,0.3263889,0.030789826,4.353468,0.0,0.0,0.0,0,enron
967.0,220.0,3.4,44.0,0.0,0.0,0.30454546,0.047569804,4.596877,0.0,0.0,0.0,0,enron
814.0,178.0,3.5786517,4.0,0.0,0.0,0.3988764,0.045454547,4.4627695,0.0,0.0,0.0,0,enron
215.0,48.0,3.5,5.0,0.0,0.0,0.20833333,0.05116279,4.424064,0.0,0.0,0.0,0,enron
953.0,280.0,2.4071429,53.0,0.0,0.0,0.15357143,0.15005247,4.6438975,0.0,0.0,1.0,0,enron
712.0,130.0,4.4846153,14.0,0.0,0.0,0.4,0.015449438,4.347071,0.0,0.0,1.0,0,enron
412.0,83.0,3.9759035,0.0,0.0,0.0,0.40963855,0.024271844,4.1977334,0.0,0.0,0.0,0,enron
4554.0,907.0,4.022051,24.0,0.0,0.0,0.3660419,0.033377253,4.465912,0.0,0.0,1.0,0,enron
615.0,140.0,3.4,4.0,0.0,0.0,0.29285714,0.05691057,4.5657454,0.0,0.0,0.0,0,enron
1663.0,337.0,3.9376855,31.0,0.0,0.0,0.1810089,0.057726998,4.535287,0.0,0.0,0.0,0,enron
348.0,82.0,3.2560976,24.0,0.0,0.0,0.2804878,0.04597701,4.612704,0.0,0.0,1.0,0,enron
5098.0,931.0,4.476907,16.0,0.0,0.0,0.3802363,0.018830914,4.329665,0.0,1.0,0.0,0,enron
883.0,230.0,2.8434782,38.0,0.0,0.0,0.17826086,0.10872027,4.7407136,0.0,0.0,1.0,0,enron
624.0,169.0,2.6982248,26.0,0.0,0.0,0.17751479,0.12660256,4.6404324,0.0,0.0,1.0,0,enron
413.0,97.0,3.2680411,5.0,0.0,0.0,0.5051546,0.02905569,4.443835,0.0,0.0,1.0,0,enron
1696.0,487.0,2.4845996,89.0,0.0,0.0,0.16016427,0.13679245,4.718654,0.0,0.0,1.0,0,enron
1030.0,203.0,4.078818,3.0,0.0,0.0,0.32019705,0.033009708,4.3616214,0.0,0.0,0.0,0,enron
322.0,58.0,4.5689654,16.0,0.0,0.0,0.20689656,0.03726708,4.354289,0.0,0.0,1.0,0,enron
5910.0,1116.0,4.296595,45.0,0.0,0.0,0.34229392,0.029441625,4.4101024,0.0,1.0,1.0,0,enron
122.0,21.0,4.857143,0.0,0.0,0.0,0.33333334,0.008196721,4.1371374,0.0,0.0,0.0,0,enron
641.0,125.0,4.136,6.0,0.0,0.0,0.352,0.029641185,4.388236,0.0,0.0,0.0,0,enron
1596.0,366.0,3.363388,51.0,0.0,0.0,0.40710384,0.03508772,4.5597663,0.0,0.0,1.0,0,enron
1063.0,251.0,3.2390437,31.0,0.0,0.0,0.15139443,0.0667921,4.6745315,0.0,0.0,1.0,0,enron
594.0,129.0,3.6124032,20.0,0.0,0.0,0.24031007,0.055555556,4.5362263,0.0,0.0,0.0,0,enron
202.0,44.0,3.6136363,17.0,0.0,0.0,0.1590909,0.044554457,4.633175,0.0,0.0,1.0,0,enron
1645.0,368.0,3.472826,36.0,0.0,0.0,0.14130434,0.07720365,4.6588507,0.0,0.0,1.0,0,enron
1805.0,401.0,3.5037405,36.0,0.0,0.0,0.24937657,0.065373965,4.5255313,0.0,0.0,1.0,0,enron
11932.0,2127.0,4.610249,248.0,1.0,0.0,0.26046073,0.0335233,4.49324,0.0,0.0,1.0,0,enron
1772.0,471.0,2.764331,125.0,0.0,0.0,0.16985138,0.10553047,4.759655,0.0,0.0,1.0,0,enron
1324.0,310.0,3.2741935,36.0,0.0,0.0,0.2483871,0.07250755,4.5579805,0.0,0.0,1.0,0,enron
766.0,147.0,4.217687,0.0,0.0,0.0,0.44217688,0.018276762,4.229834,0.0,0.0,0.0,0,enron
1545.0,299.0,4.1705685,0.0,0.0,0.0,0.44147158,0.018770227,4.2687116,0.0,0.0,0.0,0,enron
589.0,121.0,3.876033,50.0,0.0,0.0,0.23966943,0.020373514,4.6632466,0.0,0.0,1.0,0,enron
1232.0,310.0,2.9774194,72.0,0.0,0.0,0.20967741,0.08279221,4.8065176,0.0,0.0,1.0,0,enron
163.0,39.0,3.2051282,28.0,0.0,0.0,0.0,0.061349694,4.5862803,0.0,0.0,1.0,0,enron
174.0,41.0,3.2682927,28.0,0.0,0.0,0.024390243,0.057471264,4.63943,0.0,0.0,1.0,0,enron
529.0,113.0,3.6902654,15.0,0.0,0.0,0.088495575,0.06994329,4.5059485,0.0,0.0,1.0,0,enron
255.0,45.0,4.688889,11.0,0.0,0.0,0.13333334,0.043137256,4.4559007,0.0,0.0,1.0,0,enron
2977.0,537.0,4.545624,57.0,1.0,0.0,0.06703911,0.043332215,4.5774446,0.0,0.0,1.0,0,enron
2958.0,610.0,3.8508196,57.0,0.0,0.0,0.3180328,0.040906016,4.4862585,0.0,0.0,1.0,0,enron
1499.0,270.0,4.5555553,0.0,0.0,0.0,0.37407407,0.021347566,4.2836413,0.0,0.0,0.0,0,enron
411.0,71.0,4.802817,0.0,0.0,0.0,0.29577464,0.02189781,4.2890086,0.0,0.0,0.0,0,enron
1513.0,315.0,3.8063493,65.0,0.0,0.0,0.36190477,0.032385986,4.5686684,0.0,0.0,1.0,0,enron
4872.0,919.0,4.3025026,40.0,0.0,0.0,0.3601741,0.03366174,4.400121,0.0,0.0,1.0,0,enron
693.0,154.0,3.5064936,14.0,0.0,0.0,0.32467532,0.04906205,4.5417414,0.0,1.0,1.0,0,enron
2683.0,585.0,3.5880342,72.0,0.0,0.0,0.2974359,0.057398435,4.6703267,1.0,0.0,1.0,0,enron
2415.0,503.0,3.803181,43.0,0.0,0.0,0.3499006,0.038509317,4.4772744,0.0,0.0,1.0,0,enron
1241.0,268.0,3.6343284,18.0,0.0,0.0,0.34701493,0.044319097,4.5570087,0.0,0.0,1.0,0,enron
387.0,86.0,3.511628,4.0,0.0,0.0,0.5,0.025839793,4.2941236,0.0,0.0,0.0,0,enron
1971.0,482.0,3.0912864,75.0,0.0,0.0,0.33195022,0.06240487,4.6664944,0.0,0.0,1.0,0,enron
507.0,104.0,3.8846154,11.0,0.0,0.0,0.43269232,0.027613413,4.3510222,0.0,0.0,1.0,0,enron
528.0,105.0,4.0380955,0.0,0.0,0.0,0.3904762,0.030303031,4.240462,0.0,0.0,0.0,0,enron
1122.0,295.0,2.8067796,44.0,0.0,0.0,0.19661017,0.112299465,4.781361,0.0,1.0,1.0,0,enron
202.0,49.0,3.142857,33.0,0.0,0.0,0.0,0.06930693,4.74317,0.0,0.0,0.0,0,enron
166.0,39.0,3.2820513,28.0,0.0,0.0,0.0,0.060240965,4.6276836,0.0,0.0,1.0,0,enron
2945.0,492.0,4.987805,45.0,1.0,0.0,0.075203255,0.027164686,4.507302,0.0,0.0,1.0,0,enron
926.0,231.0,3.012987,33.0,0.0,0.0,0.22510822,0.093952484,4.607776,0.0,1.0,1.0,0,enron
193.0,40.0,3.85,0.0,0.0,0.0,0.375,0.031088082,4.228052,0.0,0.0,0.0,0,enron
360.0,74.0,3.8783784,1.0,0.0,0.0,0.47297296,0.022222223,4.262963,0.0,0.0,0.0,0,enron
508.0,119.0,3.2773108,14.0,0.0,0.0,0.21008404,0.053149607,4.500515,0.0,0.0,1.0,0,enron
3074.0,728.0,3.223901,90.0,0.0,0.0,0.20467032,0.08848406,4.726014,1.0,0.0,1.0,0,enron
1514.0,332.0,3.563253,10.0,0.0,0.0,0.36144578,0.04293263,4.440398,0.0,0.0,0.0,0,enron
6783.0,1324.0,4.123867,90.0,0.0,0.0,0.32854986,0.03965797,4.4749527,0.0,0.0,1.0,0,enron
1913.0,403.0,3.7493796,37.0,0.0,0.0,0.30521092,0.04338735,4.5201817,0.0,0.0,1.0,0,enron
2193.0,532.0,3.1240602,110.0,0.0,0.0,0.21992481,0.08071136,4.852184,1.0,0.0,1.0,0,enron
3500.0,810.0,3.3222222,104.0,0.0,0.0,0.20123456,0.084,4.711602,1.0,0.0,1.0,0,enron
1624.0,345.0,3.710145,52.0,0.0,0.0,0.25797102,0.049876846,4.6067305,0.0,1.0,1.0,0,enron
1427.0,370.0,2.8594594,62.0,0.0,0.0,0.18108109,0.1107218,4.67273,0.0,1.0,1.0,0,enron
1932.0,477.0,3.0524108,78.0,0.0,0.0,0.18867925,0.097826086,4.721155,0.0,1.0,1.0,0,enron
1686.0,418.0,3.035885,66.0,0.0,0.0,0.17942584,0.102609724,4.699657,0.0,1.0,1.0,0,enron
982.0,171.0,4.748538,6.0,0.0,0.0,0.32748538,0.01629328,4.3070526,0.0,0.0,1.0,0,enron
11132.0,2189.0,4.085884,177.0,1.0,0.0,0.37277296,0.030991735,4.4531903,0.0,0.0,1.0,0,enron
687.0,136.0,4.0588236,27.0,0.0,0.0,0.04411765,0.045123726,4.5127907,0.0,0.0,1.0,0,enron
156.0,30.0,4.233333,0.0,0.0,0.0,0.3,0.025641026,4.114873,0.0,0.0,0.0,0,enron
688.0,162.0,3.2530863,17.0,0.0,0.0,0.2654321,0.059593022,4.57802,0.0,0.0,1.0,0,enron
694.0,144.0,3.8263888,18.0,0.0,0.0,0.45833334,0.0259366,4.4121866,0.0,0.0,1.0,0,enron
752.0,150.0,4.02,0.0,0.0,0.0,0.41333333,0.027925532,4.2579393,0.0,0.0,0.0,0,enron
2241.0,446.0,4.026906,20.0,0.0,0.0,0.38340807,0.030789826,4.447011,0.0,0.0,0.0,0,enron
7984.0,1634.0,3.886169,87.0,0.0,0.0,0.2386781,0.051603206,4.546844,0.0,1.0,1.0,0,enron
3360.0,709.0,3.7404795,57.0,1.0,0.0,0.3370945,0.045535713,4.558231,0.0,0.0,1.0,0,enron
3255.0,621.0,4.2431564,116.0,0.0,0.0,0.2673108,0.03778802,4.4740934,0.0,0.0,1.0,0,enron
2444.0,512.0,3.7753906,17.0,0.0,0.0,0.26953125,0.050736498,4.444876,0.0,0.0,1.0,0,enron
484.0,101.0,3.8019803,9.0,0.0,0.0,0.4950495,0.022727273,4.4195104,0.0,0.0,1.0,0,enron
2311.0,527.0,3.387097,87.0,0.0,0.0,0.20683111,0.081350066,4.7517085,1.0,0.0,1.0,0,enron
1508.0,272.0,4.5477943,0.0,0.0,0.0,0.3970588,0.02055703,4.292739,0.0,0.0,0.0,0,enron
755.0,172.0,3.3953488,34.0,0.0,0.0,0.22093023,0.055629138,4.6393123,0.0,0.0,1.0,0,enron
727.0,162.0,3.493827,24.0,0.0,0.0,0.28395063,0.05639615,4.6704855,0.0,0.0,1.0,0,enron
7147.0,1459.0,3.8985608,97.0,0.0,0.0,0.22618231,0.053449,4.565772,0.0,1.0,1.0,0,enron
1297.0,290.0,3.475862,45.0,0.0,0.0,0.20344828,0.074016966,4.6158853,0.0,0.0,1.0,0,enron
565.0,126.0,3.4920635,12.0,0.0,0.0,0.1984127,0.056637168,4.636794,0.0,0.0,1.0,0,enron
798.0,159.0,4.0251575,0.0,0.0,0.0,0.48427674,0.021303259,4.3055315,0.0,0.0,0.0,0,enron
1302.0,323.0,3.0340557,41.0,0.0,0.0,0.17027864,0.08986175,4.6390696,0.0,0.0,1.0,0,enron
6311.0,1358.0,3.6480117,202.0,0.0,0.0,0.25184095,0.05672635,4.69035,0.0,1.0,1.0,0,enron
2760.0,712.0,2.877809,57.0,0.0,0.0,0.26685393,0.10108696,4.685925,1.0,1.0,1.0,0,enron
1304.0,260.0,4.019231,6.0,0.0,0.0,0.3923077,0.027607363,4.3618584,0.0,0.0,0.0,0,enron
703.0,147.0,3.7891157,37.0,0.0,0.0,0.34013605,0.039829303,4.6776075,0.0,0.0,1.0,0,enron
591.0,128.0,3.625,22.0,0.0,0.0,0.4296875,0.030456852,4.549881,0.0,0.0,1.0,0,enron
1858.0,339.0,4.480826,0.0,0.0,0.0,0.40117994,0.020990312,4.254633,0.0,0.0,0.0,0,enron
503.0,97.0,4.195876,0.0,0.0,0.0,0.40206185,0.029821074,4.3138967,0.0,0.0,0.0,0,enron
649.0,119.0,4.462185,8.0,0.0,0.0,0.30252102,0.024653314,4.2756233,0.0,0.0,0.0,0,enron
2050.0,490.0,3.1857142,60.0,0.0,0.0,0.23673469,0.08146341,4.7830467,1.0,0.0,1.0,0,enron
1708.0,408.0,3.1887255,44.0,0.0,0.0,0.25,0.08196721,4.7397094,1.0,0.0,1.0,0,enron
1797.0,306.0,4.875817,5.0,0.0,0.0,0.07189543,0.018920423,4.3817644,0.0,0.0,1.0,0,enron
370.0,72.0,4.1527777,0.0,0.0,0.0,0.4027778,0.021621622,4.214089,0.0,0.0,0.0,0,enron
1838.0,453.0,3.0596027,95.0,0.0,0.0,0.23841059,0.08161045,4.800218,0.0,0.0,1.0,0,enron
477.0,108.0,3.425926,44.0,0.0,0.0,0.24074075,0.054507338,4.831254,0.0,0.0,1.0,0,enron
209.0,54.0,2.8888888,15.0,0.0,0.0,0.35185185,0.057416268,4.437658,0.0,0.0,1.0,0,enron
419.0,93.0,3.516129,0.0,0.0,0.0,0.58064514,0.014319809,4.1847053,0.0,0.0,0.0,0,enron
438.0,103.0,3.262136,0.0,0.0,0.0,0.41747573,0.04109589,4.317935,0.0,0.0,0.0,0,enron
1392.0,308.0,3.5227273,45.0,0.0,0.0,0.19480519,0.073275864,4.611514,0.0,0.0,1.0,0,enron
279.0,62.0,3.516129,3.0,0.0,0.0,0.43548387,0.032258064,4.429103,0.0,0.0,0.0,0,enron
855.0,217.0,2.9447005,34.0,0.0,0.0,0.20276497,0.0877193,4.6235647,0.0,0.0,1.0,0,enron
546.0,122.0,3.4836066,12.0,0.0,0.0,0.29508197,0.04761905,4.431149,0.0,0.0,1.0,0,enron
1992.0,527.0,2.7817836,127.0,1.0,0.0,0.18595825,0.10692771,4.790074,0.0,0.0,1.0,0,enron
927.0,199.0,3.6633165,17.0,1.0,0.0,0.2512563,0.046386193,4.531642,0.0,0.0,0.0,0,enron
1550.0,332.0,3.6716866,10.0,0.0,0.0,0.41566265,0.031612903,4.407271,0.0,0.0,0.0,0,enron
9999.0,2136.0,3.681648,152.0,0.0,0.0,0.22378278,0.06320632,4.6197915,0.0,1.0,1.0,0,enron
2141.0,536.0,2.9962687,66.0,0.0,0.0,0.19962686,0.099953294,4.695842,1.0,0.0,1.0,0,enron
10027.0,2067.0,3.8509917,41.0,0.0,0.0,0.3638123,0.043083675,4.4514027,1.0,0.0,0.0,0,enron
955.0,208.0,3.5961537,46.0,0.0,0.0,0.2596154,0.053403143,4.6287127,0.0,0.0,1.0,0,enron
1586.0,338.0,3.6952662,45.0,0.0,0.0,0.0591716,0.07313997,4.642355,1.0,0.0,1.0,0,enron
1654.0,426.0,2.8849766,56.0,0.0,0.0,0.19248827,0.11305925,4.676697,1.0,0.0,1.0,0,enron
1212.0,283.0,3.2862191,66.0,0.0,0.0,0.2932862,0.07178218,4.7839847,1.0,0.0,1.0,0,enron
675.0,140.0,3.8285713,14.0,0.0,0.0,0.33571428,0.031111112,4.4249115,0.0,0.0,1.0,0,enron
2973.0,637.0,3.6687598,143.0,0.0,0.0,0.17739403,0.065590315,4.7349377,0.0,0.0,1.0,0,enron
1409.0,319.0,3.4200628,66.0,0.0,0.0,0.27586207,0.048261177,4.657463,0.0,0.0,1.0,0,enron
1669.0,347.0,3.81268,0.0,0.0,0.0,0.351585,0.038346317,4.361578,0.0,0.0,0.0,0,enron
617.0,118.0,4.237288,21.0,0.0,0.0,0.30508474,0.037277147,4.422535,0.0,0.0,1.0,0,enron
6031.0,1340.0,3.5014925,166.0,0.0,0.0,0.16492537,0.09235616,4.7206907,1.0,0.0,1.0,0,enron
434.0,89.0,3.8876405,20.0,0.0,0.0,0.28089887,0.050691243,4.571058,0.0,1.0,1.0,0,enron
4879.0,911.0,4.356751,117.0,0.0,0.0,0.22063667,0.045501128,4.5628448,0.0,0.0,1.0,0,enron
895.0,197.0,3.5482233,12.0,0.0,0.0,0.2741117,0.053631283,4.5103426,0.0,0.0,1.0,0,enron
619.0,144.0,3.3055556,23.0,0.0,0.0,0.22222222,0.06946688,4.713996,1.0,0.0,1.0,0,enron
1004.0,201.0,4.0,0.0,0.0,0.0,0.4477612,0.023904383,4.2863445,0.0,0.0,0.0,0,enron
582.0,138.0,3.2246377,14.0,0.0,0.0,0.3115942,0.042955328,4.4601007,0.0,0.0,1.0,0,enron
229.0,54.0,3.2592592,9.0,0.0,0.0,0.22222222,0.048034936,4.4615083,0.0,0.0,0.0,0,enron
339.0,74.0,3.5945945,17.0,0.0,0.0,0.35135135,0.03539823,4.5361576,0.0,0.0,1.0,0,enron
325.0,77.0,3.2337663,31.0,0.0,0.0,0.116883114,0.06153846,4.8399625,0.0,0.0,1.0,0,enron
270.0,54.0,4.0185184,0.0,0.0,0.0,0.25925925,0.055555556,4.291888,0.0,0.0,0.0,0,enron
115.0,22.0,4.2727275,0.0,0.0,0.0,0.27272728,0.034782607,4.2921677,0.0,0.0,0.0,0,enron
392.0,97.0,3.0515463,34.0,0.0,0.0,0.25773194,0.05102041,4.7649493,0.0,0.0,1.0,0,enron
2051.0,390.0,4.2615385,8.0,0.0,0.0,0.32564104,0.024378352,4.311658,0.0,0.0,1.0,0,enron
666.0,149.0,3.47651,0.0,0.0,0.0,0.44966444,0.03153153,4.3718486,0.0,0.0,0.0,0,enron
582.0,128.0,3.5546875,20.0,0.0,0.0,0.2734375,0.04982818,4.6261153,0.0,1.0,1.0,0,enron
733.0,152.0,3.8289473,45.0,1.0,0.0,0.17763157,0.047748975,4.632704,0.0,0.0,1.0,0,enron
2789.0,582.0,3.7938144,108.0,1.0,0.0,0.39175257,0.02474005,4.5412846,0.0,0.0,1.0,0,enron
1531.0,357.0,3.2913165,53.0,0.0,0.0,0.2577031,0.077726975,4.6138,0.0,0.0,1.0,0,enron
1399.0,304.0,3.6052632,69.0,0.0,0.0,0.26644737,0.051465333,4.6700354,0.0,0.0,1.0,0,enron
2207.0,603.0,2.6616914,166.0,0.0,0.0,0.13764511,0.114182144,5.0101824,1.0,0.0,1.0,0,enron
1604.0,314.0,4.111465,8.0,0.0,0.0,0.31528664,0.034289278,4.412965,0.0,0.0,0.0,0,enron
1116.0,246.0,3.5406504,48.0,0.0,0.0,0.21544716,0.059139784,4.687843,0.0,0.0,1.0,0,enron
2694.0,561.0,3.8039215,14.0,0.0,0.0,0.44385028,0.027468449,4.391221,0.0,0.0,0.0,0,enron
2950.0,500.0,4.902,76.0,0.0,0.0,0.078,0.04576271,4.4189095,0.0,1.0,1.0,0,enron
3417.0,716.0,3.773743,59.0,0.0,0.0,0.2849162,0.046532046,4.5451226,0.0,0.0,1.0,0,enron
2646.0,587.0,3.5093696,71.0,0.0,0.0,0.29812607,0.056311414,4.632967,0.0,0.0,1.0,0,enron
435.0,86.0,4.0697675,12.0,0.0,0.0,0.19767442,0.048275862,4.538182,0.0,0.0,1.0,0,enron
342.0,76.0,3.5131578,10.0,0.0,0.0,0.36842105,0.03508772,4.51341,0.0,0.0,1.0,0,enron
267.0,61.0,3.3934426,0.0,0.0,0.0,0.3114754,0.059925094,4.2158647,0.0,0.0,0.0,0,enron
337.0,63.0,4.3650794,0.0,0.0,0.0,0.46031746,0.017804155,4.282133,0.0,0.0,0.0,0,enron
463.0,89.0,4.2134833,0.0,0.0,0.0,0.47191012,0.015118791,4.166056,0.0,1.0,0.0,0,enron
983.0,189.0,4.2063494,2.0,0.0,0.0,0.38624337,0.026449643,4.290062,0.0,0.0,0.0,0,enron
6869.0,1159.0,4.9275236,67.0,0.0,0.0,0.26919758,0.022128403,4.38936,0.0,1.0,1.0,0,enron
4452.0,1056.0,3.216856,185.0,1.0,0.0,0.20738636,0.06671159,4.7386794,0.0,0.0,1.0,0,enron
6067.0,1088.0,4.5772057,14.0,0.0,1.0,0.296875,0.033954177,4.368832,0.0,0.0,1.0,0,enron
6532.0,1461.0,3.4715948,97.0,0.0,0.0,0.27241614,0.07011635,4.646368,0.0,0.0,1.0,0,enron
4529.0,944.0,3.7987287,27.0,0.0,1.0,0.2605932,0.05299183,4.5555825,0.0,0.0,1.0,0,enron
1618.0,347.0,3.6657062,40.0,0.0,0.0,0.30835736,0.045735475,4.5417843,0.0,0.0,1.0,0,enron
603.0,132.0,3.5757575,30.0,0.0,0.0,0.27272728,0.04477612,4.6083746,0.0,0.0,1.0,0,enron
860.0,176.0,3.8920455,14.0,0.0,0.0,0.3693182,0.034883723,4.468624,0.0,0.0,1.0,0,enron
3201.0,591.0,4.417936,6.0,0.0,0.0,0.25888324,0.030927835,4.34644,0.0,0.0,1.0,0,enron
2396.0,466.0,4.143777,2.0,0.0,0.0,0.42274678,0.02587646,4.3244143,0.0,0.0,0.0,0,enron
1824.0,413.0,3.4188862,37.0,1.0,0.0,0.33656174,0.050438598,4.5162807,0.0,0.0,1.0,0,enron
1852.0,441.0,3.2018142,74.0,0.0,0.0,0.26530612,0.07829373,4.715464,1.0,1.0,1.0,0,enron
90.0,19.0,3.7894738,3.0,0.0,0.0,0.10526316,0.06666667,4.359928,0.0,0.0,0.0,0,enron
4013.0,758.0,4.2955146,23.0,0.0,0.0,0.35751978,0.027161725,4.394007,0.0,1.0,0.0,0,enron
297.0,69.0,3.3188405,2.0,0.0,0.0,0.42028984,0.033670034,4.35715,0.0,0.0,0.0,0,enron
9775.0,2022.0,3.8343225,354.0,1.0,0.0,0.25914934,0.052787725,4.63804,0.0,0.0,1.0,0,enron
6374.0,1207.0,4.28169,40.0,0.0,0.0,0.29577464,0.034044556,4.4351687,0.0,1.0,0.0,0,enron
3591.0,787.0,3.5641677,91.0,0.0,0.0,0.29606098,0.053188525,4.6375346,0.0,0.0,1.0,0,enron
2588.0,512.0,4.0566406,64.0,0.0,0.0,0.33007812,0.035935085,4.5519004,0.0,0.0,1.0,0,enron
1004.0,203.0,3.950739,4.0,0.0,0.0,0.43349755,0.022908367,4.365308,0.0,0.0,0.0,0,enron
420.0,79.0,4.329114,0.0,0.0,0.0,0.39240506,0.028571429,4.254554,0.0,0.0,0.0,0,enron
390.0,92.0,3.25,16.0,0.0,0.0,0.14130434,0.06666667,4.6751966,0.0,0.0,1.0,0,enron
808.0,167.0,3.8443115,7.0,0.0,0.0,0.3473054,0.033415843,4.3951273,0.0,0.0,0.0,0,enron
1212.0,243.0,3.9917696,25.0,0.0,0.0,0.3127572,0.03877888,4.4555745,0.0,0.0,1.0,0,enron
396.0,91.0,3.3626373,2.0,0.0,0.0,0.41758242,0.03787879,4.239381,0.0,0.0,0.0,0,enron
307.0,68.0,3.5294118,12.0,0.0,0.0,0.29411766,0.042345278,4.5311694,0.0,0.0,1.0,0,enron
310.0,69.0,3.5072465,12.0,0.0,0.0,0.3043478,0.041935485,4.512128,0.0,0.0,1.0,0,enron
298.0,67.0,3.4626865,12.0,0.0,0.0,0.31343284,0.040268455,4.51047,0.0,0.0,1.0,0,enron
1404.0,321.0,3.376947,62.0,0.0,0.0,0.18380062,0.08404558,4.778609,0.0,0.0,1.0,0,enron
10891.0,2234.0,3.8755596,396.0,0.0,0.0,0.18084154,0.060967773,4.6690993,0.0,1.0,1.0,0,enron
2723.0,615.0,3.4292684,60.0,0.0,0.0,0.21138212,0.077120826,4.6416583,0.0,0.0,1.0,0,enron
3572.0,675.0,4.2933335,106.0,0.0,0.0,0.17481482,0.048152294,4.5004244,0.0,0.0,1.0,0,enron
2701.0,541.0,3.9944546,40.0,0.0,0.0,0.2495379,0.048870787,4.479454,0.0,1.0,1.0,0,enron
145.0,39.0,2.7435896,0.0,0.0,0.0,0.20512821,0.10344828,4.314283,0.0,0.0,0.0,0,enron
489.0,104.0,3.7115386,12.0,0.0,0.0,0.32692307,0.038854804,4.443875,0.0,0.0,1.0,0,enron
688.0,141.0,3.886525,13.0,0.0,0.0,0.40425533,0.018895349,4.369061,0.0,0.0,0.0,0,enron
909.0,192.0,3.7395833,9.0,0.0,0.0,0.44791666,0.02310231,4.336332,0.0,0.0,0.0,0,enron
1972.0,445.0,3.433708,42.0,1.0,0.0,0.27865168,0.06795132,4.6200423,0.0,0.0,1.0,0,enron
654.0,156.0,3.1987178,31.0,0.0,0.0,0.18589744,0.06422018,4.697972,0.0,0.0,1.0,0,enron
198.0,50.0,2.98,11.0,0.0,0.0,0.28,0.07070707,4.5634575,0.0,0.0,0.0,0,enron
5071.0,1113.0,3.557053,117.0,1.0,0.0,0.28481582,0.050877538,4.6555195,0.0,1.0,1.0,0,enron
3177.0,584.0,4.441781,6.0,0.0,0.0,0.26198632,0.030531948,4.342898,0.0,0.0,1.0,0,enron
155.0,28.0,4.571429,0.0,0.0,0.0,0.32142857,0.019354839,4.134484,0.0,0.0,0.0,0,enron
628.0,160.0,2.93125,31.0,0.0,0.0,0.2375,0.068471335,4.6538677,0.0,0.0,1.0,0,enron
2718.0,461.0,4.898048,0.0,0.0,0.0,0.32321042,0.020971302,4.2747364,0.0,0.0,0.0,0,enron
3271.0,693.0,3.7215006,65.0,1.0,0.0,0.33477634,0.03852033,4.5679855,0.0,0.0,1.0,0,enron
571.0,107.0,4.345794,0.0,0.0,0.0,0.43925235,0.026269702,4.296759,0.0,1.0,0.0,0,enron
997.0,202.0,3.940594,15.0,0.0,0.0,0.31683168,0.03109328,4.4989915,0.0,0.0,0.0,0,enron
1573.0,293.0,4.3720136,25.0,0.0,0.0,0.3003413,0.028607756,4.394402,0.0,0.0,1.0,0,enron
683.0,125.0,4.472,5.0,0.0,0.0,0.392,0.017569546,4.319179,0.0,0.0,1.0,0,enron
465.0,101.0,3.6138613,12.0,0.0,0.0,0.18811882,0.058064517,4.5592556,0.0,0.0,1.0,0,enron
598.0,123.0,3.8699186,20.0,0.0,0.0,0.27642277,0.040133778,4.587488,0.0,0.0,1.0,0,enron
642.0,168.0,2.827381,26.0,0.0,0.0,0.17857143,0.115264796,4.5482817,0.0,1.0,1.0,0,enron
2349.0,533.0,3.4090056,32.0,0.0,0.0,0.38836774,0.047679864,4.5025234,0.0,1.0,1.0,0,enron
1926.0,461.0,3.1800435,76.0,0.0,0.0,0.29284164,0.07009346,4.786186,1.0,0.0,1.0,0,enron
394.0,88.0,3.4886363,12.0,0.0,0.0,0.25,0.05076142,4.501129,0.0,0.0,1.0,0,enron
402.0,88.0,3.5795455,19.0,1.0,0.0,0.19318181,0.052238807,4.687344,0.0,0.0,1.0,0,enron
615.0,138.0,3.463768,45.0,1.0,0.0,0.17391305,0.06178862,4.7665052,0.0,0.0,1.0,0,enron
566.0,129.0,3.3953488,44.0,1.0,0.0,0.1627907,0.06713781,4.8193154,0.0,0.0,1.0,0,enron
891.0,224.0,2.982143,26.0,0.0,0.0,0.26339287,0.09876543,4.6503634,0.0,1.0,1.0,0,enron
2508.0,499.0,4.028056,16.0,0.0,0.0,0.26052105,0.044657096,4.470213,0.0,0.0,1.0,0,enron
4555.0,780.0,4.841026,36.0,0.0,0.0,0.31410256,0.019758508,4.31899,0.0,0.0,1.0,0,enron
5893.0,1081.0,4.4523587,20.0,0.0,1.0,0.27289546,0.034956727,4.3809576,0.0,0.0,1.0,0,enron
1270.0,295.0,3.3084745,37.0,0.0,0.0,0.17966102,0.08503937,4.711605,0.0,0.0,1.0,0,enron
1335.0,300.0,3.4533334,55.0,0.0,0.0,0.3,0.0494382,4.6916738,0.0,0.0,1.0,0,enron
